sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,cost_price,product_name,category,revenue,cost,profit,margin_pct
1010,INV-202304-00127,2023-04-15,3434.0,1317,2,62.55,125.1,online,,kaart,40.34,Soe kangast nahk sandaalid,jalanõusid,125.1,80.68,44.42,35.51
1011,INV-202304-00128,2023-04-04,3130.0,1152,2,107.67,215.34,online,,kaart,65.22,Vintage teksane chino püksid,meeste_riided,215.34,130.44,84.9,39.43
1012,INV-202304-00129,2023-04-29,3350.0,1002,5,274.78,1373.9,pood,Tartu,järelmaks,173.56,Mugav linane linane kostüüm,meeste_riided,1373.9,867.8,506.1,36.84
1013,INV-202304-00130,2023-04-07,,1033,2,221.42,442.84,pood,Tallinn,sularaha,149.36,Moodne seemisnahkne oxfordid,jalanõusid,442.84,298.72,144.12,32.54
1014,INV-202304-00131,2023-04-20,4310.0,1044,1,83.23,83.23,online,,kaart,49.0,Moodne kashmiir seelik,naiste_riided,83.23,49.0,34.23,41.13
1015,INV-202304-00132,2023-04-27,4447.0,1129,1,182.77,182.77,pood,Tallinn,kaart,119.04,Elegantne siidine teksapüksid,naiste_riided,182.77,119.04,63.73,34.87
1016,INV-202304-00133,2023-04-18,4963.0,1267,2,66.88,133.76,online,,sularaha,40.57,Minimalistlik keraamiline sall,aksessuaarid,133.76,81.14,52.62,39.34
1017,INV-202304-00134,2023-04-26,,1017,2,153.62,307.24,pood,Tallinn,järelmaks,108.74,Praktiline seemisnahkne saapad,jalanõusid,307.24,217.48,89.76,29.21
1018,INV-202304-00135,2023-04-28,,1266,2,73.18,146.36,pood,Tartu,järelmaks,45.64,Elegantne kangast platvorm sandaalid,jalanõusid,146.36,91.28,55.08,37.63
1019,INV-202304-00136,2023-04-04,4822.0,1183,1,231.13,231.13,pood,Tallinn,järelmaks,138.29,Luksuslik metallist labakindad,aksessuaarid,231.13,138.29,92.84,40.17
1020,INV-202304-00137,2023-04-10,3628.0,1117,1,72.58,72.58,pood,Tallinn,sularaha,46.62,Sportlik fliisist slim-fit püksid,laste_riided,72.58,46.62,25.96,35.77
1021,INV-202304-00138,2023-04-12,,1132,1,144.36,144.36,pood,Tallinn,sularaha,84.93,Klassikaline nahkne nahkkindad,aksessuaarid,144.36,84.93,59.43,41.17
1022,INV-202304-00139,2023-04-23,4593.0,1133,1,208.72,208.72,pood,Tartu,sularaha,131.91,Praktiline kangast reisikott,aksessuaarid,208.72,131.91,76.81,36.8
1023,INV-202304-00140,2023-04-12,2997.0,1309,2,211.35,422.7,pood,Tallinn,sularaha,129.14,Moodne viskoosne plisseeseelik,naiste_riided,422.7,258.28,164.42,38.9
1024,INV-202304-00141,2023-04-29,2183.0,1073,1,123.82,123.82,online,,kaart,78.52,Luksuslik džersii chino püksid,meeste_riided,123.82,78.52,45.3,36.59
1025,INV-202304-00142,2023-04-23,,1304,1,210.36,210.36,pood,Tartu,sularaha,148.01,Kerge villane talvesaapad,jalanõusid,210.36,148.01,62.35,29.64
1026,INV-202304-00143,2023-04-19,3352.0,1009,1,332.55,332.55,pood,Tartu,kaart,206.74,Praktiline merino villane parka,meeste_riided,332.55,206.74,125.81,37.83
1027,INV-202304-00144,2023-04-17,2080.0,1241,1,368.97,368.97,pood,Tartu,sularaha,248.79,Stiilne goretex kingad,jalanõusid,368.97,248.79,120.18,32.57
1028,INV-202304-00145,2023-04-03,3389.0,1304,5,210.36,1051.8,pood,Tartu,sularaha,148.01,Kerge villane talvesaapad,jalanõusid,1051.8,740.05,311.75,29.64
1029,INV-202304-00146,2023-04-08,2167.0,1161,1,121.98,121.98,online,,sularaha,81.53,Luksuslik keraamiline seljakott,aksessuaarid,121.98,81.53,40.45,33.16
1030,INV-202304-00147,2023-04-30,4096.0,1025,1,122.07,122.07,online,,järelmaks,78.03,Moodne metallist rätik,aksessuaarid,122.07,78.03,44.04,36.08
1031,INV-202304-00148,2023-04-09,4451.0,1123,3,219.38,658.14,pood,Tallinn,kaart,130.57,Stiilne kangast nokamüts,aksessuaarid,658.14,391.71,266.43,40.48
1032,INV-202304-00149,2023-04-29,3656.0,1193,1,120.59,120.59,pood,Tartu,kaart,83.72,Elegantne tweed smokingüklikond,meeste_riided,120.59,83.72,36.87,30.57
1033,INV-202304-00150,2023-04-20,2917.0,1206,4,22.7,90.8,pood,Tallinn,sularaha,22.7,Vintage villane kangasvöö,aksessuaarid,90.8,90.8,0.0,0.0
1035,INV-202304-00152,2023-04-06,4689.0,1154,1,190.81,190.81,online,,kaart,119.91,Praktiline nahkne nahk sandaalid,jalanõusid,190.81,119.91,70.9,37.16
1036,INV-202304-00153,2023-04-09,2836.0,1159,3,24.54,73.62,pood,Tallinn,järelmaks,16.53,Praktiline trikoo sukkpüksid,laste_riided,73.62,49.59,24.03,32.64
1037,INV-202304-00154,2023-04-28,3911.0,1261,2,305.72,611.44,pood,Tartu,sularaha,305.72,Vintage nahkne tossud,jalanõusid,611.44,611.44,0.0,0.0
1038,INV-202304-00155,2023-04-20,4505.0,1281,5,292.61,1463.05,pood,Tallinn,järelmaks,190.07,Sportlik villane tossud,jalanõusid,1463.05,950.35,512.7,35.04
1039,INV-202304-00156,2023-04-03,,1109,1,116.2,116.2,pood,Tallinn,järelmaks,72.49,Stiilne linane tuulejope,meeste_riided,116.2,72.49,43.71,37.62
1041,INV-202304-00158,2023-04-23,4893.0,1002,1,274.78,274.78,pood,Tallinn,kaart,173.56,Mugav linane linane kostüüm,meeste_riided,274.78,173.56,101.22,36.84
1042,INV-202304-00159,2023-04-19,3432.0,1018,5,47.07,235.35,online,,kaart,28.35,Boheemlaslik klaasist kaelakee,aksessuaarid,235.35,141.75,93.6,39.77
1043,INV-202304-00160,2023-04-13,3605.0,1047,4,155.84,623.36,online,,järelmaks,94.85,Elegantne keraamiline rahakott,aksessuaarid,623.36,379.4,243.96,39.14
1044,INV-202304-00161,2023-04-23,3387.0,1336,1,376.33,376.33,pood,Tartu,kaart,240.46,Õhuline villane jooksutossud,jalanõusid,376.33,240.46,135.87,36.1
1045,INV-202304-00162,2023-04-19,3283.0,1230,3,55.04,165.12,online,,kaart,34.21,Minimalistlik villane pühapäevakleit,laste_riided,165.12,102.63,62.49,37.85
1046,INV-202304-00163,2023-04-10,3030.0,1096,4,273.32,1093.28,online,,sularaha,184.37,Soe seemisnahkne nahk sandaalid,jalanõusid,1093.28,737.48,355.8,32.54
1048,INV-202304-00165,2023-04-01,3770.0,1259,1,229.55,229.55,pood,Tartu,järelmaks,143.56,Elegantne džersii cargo püksid,naiste_riided,229.55,143.56,85.99,37.46
1049,INV-202304-00166,2023-04-05,4167.0,1231,3,72.6,217.8,pood,Tartu,sularaha,43.77,Praktiline trikoo püksid,laste_riided,217.8,131.31,86.49,39.71
1050,INV-202304-00167,2023-04-12,4365.0,1298,1,163.53,163.53,pood,Tartu,kaart,100.31,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,163.53,100.31,63.22,38.66
1051,INV-202304-00168,2023-04-06,,1027,5,346.7,1733.5,online,,sularaha,346.7,Praktiline viskoosne jakk,naiste_riided,1733.5,1733.5,0.0,0.0
1052,INV-202304-00169,2023-04-16,2912.0,1201,3,147.16,441.48,online,,järelmaks,91.71,Moodne keraamiline sall,aksessuaarid,441.48,275.13,166.35,37.68
1053,INV-202304-00170,2023-04-30,3020.0,1310,5,106.21,531.05,online,,sularaha,66.03,Luksuslik fliisist komplekt,laste_riided,531.05,330.15,200.9,37.83
1054,INV-202304-00171,2023-04-23,3242.0,1127,3,158.94,476.82,online,,sularaha,109.3,Trendikas goretex chelsea botased,jalanõusid,476.82,327.9,148.92,31.23
1055,INV-202304-00172,2023-04-22,3556.0,1219,1,29.42,29.42,pood,Tartu,kaart,19.35,Kerge nahkne õlakott,aksessuaarid,29.42,19.35,10.07,34.23
1056,INV-202304-00173,2023-04-03,3327.0,1164,5,179.35,896.75,pood,Tallinn,järelmaks,117.75,Luksuslik puuvillane jakk,naiste_riided,896.75,588.75,308.0,34.35
1057,INV-202304-00174,2023-04-15,4701.0,1140,5,106.69,533.45,pood,Tallinn,sularaha,63.58,Moodne flanellne triiksärk,meeste_riided,533.45,317.9,215.55,40.41
1058,INV-202304-00175,2023-04-11,3617.0,1242,2,217.43,406.78,pood,Tallinn,sularaha,126.05,Boheemlaslik villane barett,aksessuaarid,406.78,252.1,154.68,38.03
1059,INV-202304-00176,2023-04-08,2312.0,1121,2,196.91,393.82,pood,Tallinn,järelmaks,119.54,Sportlik džersii püksid,meeste_riided,393.82,239.08,154.74,39.29
1060,INV-202304-00177,2023-04-07,4072.0,1168,1,316.04,316.04,pood,Tallinn,järelmaks,214.05,Trendikas džersii slim-fit püksid,meeste_riided,316.04,214.05,101.99,32.27
1061,INV-202304-00178,2023-04-18,2717.0,1287,2,114.8,229.6,pood,Pärnu,järelmaks,72.82,Stiilne fliisist komplekt,laste_riided,229.6,145.64,83.96,36.57
1062,INV-202304-00179,2023-04-27,3192.0,1178,2,105.09,210.18,pood,Tallinn,sularaha,68.59,Kerge linane kampsun,meeste_riided,210.18,137.18,73.0,34.73
1063,INV-202304-00180,2023-04-24,,1214,2,250.17,500.34,online,,sularaha,176.29,Luksuslik merino villane kapuutsiga pusa,naiste_riided,500.34,352.58,147.76,29.53
1064,INV-202304-00181,2023-04-26,4384.0,1200,2,105.29,210.58,pood,Tallinn,sularaha,65.49,Elegantne orgaaniline dressikomplekt,laste_riided,210.58,130.98,79.6,37.8
1065,INV-202304-00182,2023-04-25,3563.0,1080,1,51.5,51.5,pood,Tallinn,sularaha,35.75,Minimalistlik softshell chino püksid,laste_riided,51.5,35.75,15.75,30.58
1066,INV-202304-00183,2023-04-16,,1268,4,110.53,442.12,pood,Tallinn,sularaha,71.35,Kerge teksane slim-fit ülikond,meeste_riided,442.12,285.4,156.72,35.45
1067,INV-202304-00184,2023-04-01,3277.0,1330,2,167.23,-334.46,online,,sularaha,106.54,Trendikas trikoo chino püksid,laste_riided,-334.46,213.08,-547.54,163.71
1068,INV-202304-00185,2023-04-18,4120.0,1023,2,38.7,77.4,pood,Tallinn,järelmaks,27.36,Praktiline puuvillane sukkpüksid,laste_riided,77.4,54.72,22.68,29.3
1069,INV-202304-00186,2023-04-04,2898.0,1319,2,290.55,581.1,pood,Tallinn,kaart,174.45,Vintage džersii tuunika,naiste_riided,581.1,348.9,232.2,39.96
1070,INV-202304-00187,2023-04-06,2609.0,1198,3,291.72,-875.16,pood,Tallinn,sularaha,186.77,Õhuline sünteetiline kõrge kontsaga kingad,jalanõusid,-875.16,560.31,-1435.47,164.02
1071,INV-202304-00188,2023-04-06,2684.0,1342,1,208.11,208.11,online,,kaart,131.66,Klassikaline flanellne cargo püksid,meeste_riided,208.11,131.66,76.45,36.74
1072,INV-202304-00189,2023-04-16,,1070,2,139.74,279.48,online,,kaart,96.46,Trendikas džersii miniseelik,naiste_riided,279.48,192.92,86.56,30.97
1073,INV-202304-00190,2023-04-14,,1118,1,109.42,109.42,online,,sularaha,65.28,Elegantne villane kaabu,aksessuaarid,109.42,65.28,44.14,40.34
1074,INV-202304-00191,2023-04-03,2153.0,1277,1,121.51,121.51,pood,Tallinn,sularaha,79.45,Stiilne kangast jooksutossud,jalanõusid,121.51,79.45,42.06,34.61
1075,INV-202304-00192,2023-04-07,,1259,3,229.55,688.65,online,,sularaha,143.56,Elegantne džersii cargo püksid,naiste_riided,688.65,430.68,257.97,37.46
1076,INV-202304-00193,2023-04-07,3298.0,1132,2,144.36,288.72,pood,Tartu,järelmaks,84.93,Klassikaline nahkne nahkkindad,aksessuaarid,288.72,169.86,118.86,41.17
1078,INV-202304-00195,2023-04-17,4318.0,1350,1,270.69,270.69,pood,Tallinn,sularaha,168.14,Soe nahkne platvormi kontsad,jalanõusid,270.69,168.14,102.55,37.88
1079,INV-202304-00196,2023-04-15,4765.0,1329,1,110.02,110.02,pood,Tallinn,kaart,65.74,Moodne viskoosne teksapüksid,naiste_riided,110.02,65.74,44.28,40.25
1080,INV-202304-00197,2023-04-17,4767.0,1253,2,253.8,507.6,online,,järelmaks,163.16,Klassikaline kangast platvormi kontsad,jalanõusid,507.6,326.32,181.28,35.71
1081,INV-202304-00198,2023-04-15,3133.0,1229,1,210.76,210.76,online,,kaart,138.05,Soe puuvillane teksapüksid,naiste_riided,210.76,138.05,72.71,34.5
1082,INV-202304-00199,2023-04-25,4735.0,1149,1,304.14,304.14,pood,Tartu,kaart,208.81,Trendikas viskoosne topik,naiste_riided,304.14,208.81,95.33,31.34
1083,INV-202304-00200,2023-04-19,3946.0,1236,2,205.89,411.78,online,,järelmaks,127.65,Stiilne puust müts,aksessuaarid,411.78,255.3,156.48,38.0
1084,INV-202304-00201,2023-04-23,,1027,2,346.7,693.4,pood,Tallinn,kaart,346.7,Praktiline viskoosne jakk,naiste_riided,693.4,693.4,0.0,0.0
1085,INV-202304-00202,2023-04-03,4666.0,1055,2,65.6,131.2,pood,Tartu,kaart,41.58,Elegantne puust kootud müts,aksessuaarid,131.2,83.16,48.04,36.62
1086,INV-202304-00203,2023-04-02,,1224,1,222.1,222.1,pood,Tartu,kaart,155.31,Trendikas viskoosne tuulejope,naiste_riided,222.1,155.31,66.79,30.07
1087,INV-202304-00204,2023-04-28,4950.0,1258,1,84.41,84.41,online,,järelmaks,53.39,Minimalistlik seemisnahkne chelsea botased,jalanõusid,84.41,53.39,31.02,36.75
1088,INV-202304-00205,2023-04-29,2689.0,1184,1,86.14,86.14,online,,kaart,59.8,Sportlik puuvillane chino püksid,laste_riided,86.14,59.8,26.34,30.58
1089,INV-202304-00206,2023-04-15,4203.0,1194,3,84.54,253.62,pood,Tallinn,kaart,50.43,Minimalistlik nahkne derbyd,jalanõusid,253.62,151.29,102.33,40.35
1090,INV-202304-00207,2023-04-11,4261.0,1158,1,70.01,70.01,pood,Tallinn,sularaha,42.44,Praktiline flanellne linane särk,meeste_riided,70.01,42.44,27.57,39.38
1091,INV-202304-00208,2023-04-21,4718.0,1003,2,52.04,104.08,online,,kaart,31.83,Elegantne orgaaniline kleit,laste_riided,104.08,63.66,40.42,38.84
1092,INV-202304-00209,2023-04-07,2409.0,1243,2,184.02,368.04,pood,Tartu,järelmaks,122.15,Trendikas kangast kindad,aksessuaarid,368.04,244.3,123.74,33.62
1093,INV-202304-00210,2023-04-21,4174.0,1313,1,77.6,77.6,pood,Tallinn,kaart,47.35,Klassikaline flanellne smokingüklikond,meeste_riided,77.6,47.35,30.25,38.98
1095,INV-202304-00212,2023-04-21,3461.0,1277,1,121.51,121.51,pood,Tartu,kaart,79.45,Stiilne kangast jooksutossud,jalanõusid,121.51,79.45,42.06,34.61
1096,INV-202304-00213,2023-04-27,2346.0,1247,1,29.48,29.48,pood,Tartu,kaart,18.93,Mugav klaasist kõrvarõngad,aksessuaarid,29.48,18.93,10.55,35.79
1097,INV-202304-00214,2023-04-14,2851.0,1203,1,17.97,17.97,pood,Tartu,kaart,12.54,Luksuslik nahkne käekott,aksessuaarid,17.97,12.54,5.43,30.22
1098,INV-202304-00215,2023-04-12,2289.0,1073,1,123.82,123.82,pood,Pärnu,järelmaks,78.52,Luksuslik džersii chino püksid,meeste_riided,123.82,78.52,45.3,36.59
1099,INV-202304-00216,2023-04-27,2644.0,1202,4,22.04,88.16,pood,Tartu,sularaha,13.3,Elegantne metallist sall,aksessuaarid,88.16,53.2,34.96,39.66
1100,INV-202304-00217,2023-04-26,2176.0,1109,1,116.2,116.2,online,,järelmaks,72.49,Stiilne linane tuulejope,meeste_riided,116.2,72.49,43.71,37.62
1101,INV-202304-00218,2023-04-11,3995.0,1032,1,198.42,198.42,pood,Tallinn,järelmaks,132.11,Boheemlaslik seemisnahkne oxfordid,jalanõusid,198.42,132.11,66.31,33.42
1102,INV-202304-00219,2023-04-11,2682.0,1308,1,67.75,67.75,online,,järelmaks,40.94,Luksuslik sünteetiline loaferid,jalanõusid,67.75,40.94,26.81,39.57
1103,INV-202304-00220,2023-04-12,2227.0,1207,2,241.13,482.26,pood,Tartu,järelmaks,170.1,Õhuline seemisnahkne rannasandaalid,jalanõusid,482.26,340.2,142.06,29.46
1104,INV-202304-00221,2023-04-24,,1169,1,88.08,88.08,pood,Tallinn,sularaha,58.08,Minimalistlik trikoo tuulejope,laste_riided,88.08,58.08,30.0,34.06
1105,INV-202304-00222,2023-04-24,2487.0,1280,1,128.37,128.37,pood,Tallinn,sularaha,91.43,Mugav fliisist alussärk,laste_riided,128.37,91.43,36.94,28.78
1106,INV-202304-00223,2023-04-01,3166.0,1115,1,53.19,53.19,online,,järelmaks,35.97,Soe orgaaniline sokid,laste_riided,53.19,35.97,17.22,32.37
1107,INV-202304-00224,2023-04-25,4890.0,1033,1,221.42,221.42,pood,Tallinn,sularaha,149.36,Moodne seemisnahkne oxfordid,jalanõusid,221.42,149.36,72.06,32.54
1108,INV-202304-00225,2023-04-18,,1293,2,351.33,702.66,online,,kaart,217.33,Boheemlaslik linane pullover,naiste_riided,702.66,434.66,268.0,38.14
1109,INV-202304-00226,2023-04-12,3606.0,1053,2,113.86,227.72,pood,Pärnu,sularaha,67.9,Trendikas villane nahkkindad,aksessuaarid,227.72,135.8,91.92,40.37
1110,INV-202304-00227,2023-04-12,2221.0,1046,1,358.41,358.41,pood,Tallinn,sularaha,237.5,Sportlik kangast tossud,jalanõusid,358.41,237.5,120.91,33.74
1111,INV-202304-00228,2023-04-13,3046.0,1319,3,290.55,871.65,pood,Tartu,sularaha,174.45,Vintage džersii tuunika,naiste_riided,871.65,523.35,348.3,39.96
1112,INV-202304-00229,2023-04-26,3316.0,1011,1,53.99,53.99,pood,Tallinn,kaart,35.43,Moodne villane pühapäevakleit,laste_riided,53.99,35.43,18.56,34.38
1113,INV-202304-00230,2023-04-07,3103.0,1025,2,122.07,244.14,pood,Pärnu,järelmaks,78.03,Moodne metallist rätik,aksessuaarid,244.14,156.06,88.08,36.08
1114,INV-202304-00231,2023-04-23,3804.0,1305,1,50.77,50.77,online,,sularaha,35.66,Sportlik siidine cargo püksid,naiste_riided,50.77,35.66,15.11,29.76
1115,INV-202304-00232,2023-04-08,2178.0,1264,2,221.19,442.38,pood,Tallinn,sularaha,141.9,Mugav goretex platvormi kontsad,jalanõusid,442.38,283.8,158.58,35.85
1116,INV-202304-00233,2023-04-16,4834.0,1059,3,104.85,314.55,online,,sularaha,74.87,Soe puuvillane pühapäevakleit,laste_riided,314.55,224.61,89.94,28.59
1117,INV-202304-00234,2023-04-02,3898.0,1241,1,368.97,368.97,pood,Tallinn,kaart,248.79,Stiilne goretex kingad,jalanõusid,368.97,248.79,120.18,32.57
1118,INV-202304-00235,2023-04-21,4245.0,1089,1,134.58,134.58,online,,sularaha,90.91,Vintage tweed smokingüklikond,meeste_riided,134.58,90.91,43.67,32.45
1119,INV-202304-00236,2023-04-06,2748.0,1322,1,101.26,101.26,pood,Tallinn,sularaha,67.96,Boheemlaslik orgaaniline bleiser,laste_riided,101.26,67.96,33.3,32.89
1120,INV-202304-00237,2023-04-26,4762.0,1257,1,99.85,81.48,online,,järelmaks,51.79,Õhuline kangast nahk sandaalid,jalanõusid,81.48,51.79,29.69,36.44
1121,INV-202304-00238,2023-04-05,3605.0,1334,1,24.67,24.67,online,,järelmaks,17.29,Moodne orgaaniline bleiser,laste_riided,24.67,17.29,7.38,29.91
1122,INV-202304-00239,2023-04-21,2359.0,1266,3,73.18,219.54,pood,Pärnu,kaart,45.64,Elegantne kangast platvorm sandaalid,jalanõusid,219.54,136.92,82.62,37.63
1123,INV-202304-00240,2023-04-20,3851.0,1161,1,121.98,121.98,pood,Tallinn,järelmaks,81.53,Luksuslik keraamiline seljakott,aksessuaarid,121.98,81.53,40.45,33.16
1124,INV-202304-00241,2023-04-07,,1304,3,210.36,631.08,pood,Pärnu,sularaha,148.01,Kerge villane talvesaapad,jalanõusid,631.08,444.03,187.05,29.64
1125,INV-202304-00242,2023-04-12,3206.0,1055,5,65.6,328.0,pood,Tallinn,kaart,41.58,Elegantne puust kootud müts,aksessuaarid,328.0,207.9,120.1,36.62
1126,INV-202304-00243,2023-04-06,3048.0,1350,2,270.69,541.38,pood,Tartu,kaart,168.14,Soe nahkne platvormi kontsad,jalanõusid,541.38,336.28,205.1,37.88
1127,INV-202304-00244,2023-04-27,2252.0,1120,1,206.34,206.34,online,,järelmaks,143.23,Soe seemisnahkne jooksutossud,jalanõusid,206.34,143.23,63.11,30.59
1128,INV-202304-00245,2023-04-02,3756.0,1225,1,116.87,116.87,pood,Tallinn,sularaha,75.66,Moodne kangast derbyd,jalanõusid,116.87,75.66,41.21,35.26
1129,INV-202304-00246,2023-04-29,4949.0,1051,1,208.83,208.83,pood,Tallinn,kaart,131.92,Soe merino villane topik,naiste_riided,208.83,131.92,76.91,36.83
1130,INV-202304-00247,2023-04-02,4346.0,1292,4,74.81,299.24,pood,Tallinn,kaart,45.76,Õhuline siidine kaelakee,aksessuaarid,299.24,183.04,116.2,38.83
1131,INV-202304-00248,2023-04-08,3647.0,1119,2,181.68,363.36,pood,Tallinn,kaart,116.87,Boheemlaslik kangast kangasvöö,aksessuaarid,363.36,233.74,129.62,35.67
1132,INV-202304-00249,2023-04-12,2180.0,1250,5,265.2,1326.0,pood,Pärnu,sularaha,174.06,Sportlik linane jakk,naiste_riided,1326.0,870.3,455.7,34.37
1133,INV-202304-00250,2023-04-03,2318.0,1164,1,179.35,179.35,pood,Tartu,kaart,117.75,Luksuslik puuvillane jakk,naiste_riided,179.35,117.75,61.6,34.35
1134,INV-202304-00251,2023-04-26,2248.0,1114,1,74.7,74.7,pood,Pärnu,kaart,52.97,Luksuslik villane saapad,jalanõusid,74.7,52.97,21.73,29.09
1135,INV-202304-00252,2023-04-11,4105.0,1056,1,347.16,347.16,online,,kaart,239.12,Mugav flanellne linane kostüüm,meeste_riided,347.16,239.12,108.04,31.12
1136,INV-202304-00253,2023-04-28,4260.0,1180,3,51.58,154.74,online,,kaart,36.04,Soe puuvillane chino püksid,laste_riided,154.74,108.12,46.62,30.13
1137,INV-202304-00254,2023-04-09,4178.0,1183,2,231.13,462.26,online,,sularaha,138.29,Luksuslik metallist labakindad,aksessuaarid,462.26,276.58,185.68,40.17
1139,INV-202304-00256,2023-04-25,4240.0,1279,5,46.88,331.05,pood,Pärnu,sularaha,44.52,Luksuslik orgaaniline dressikomplekt,laste_riided,331.05,222.6,108.45,32.76
1140,INV-202304-00257,2023-04-11,4993.0,1026,1,166.27,166.27,pood,Tallinn,sularaha,107.22,Vintage siidine skaterkleit,naiste_riided,166.27,107.22,59.05,35.51
1141,INV-202304-00258,2023-04-12,3636.0,1250,2,265.2,530.4,online,,sularaha,174.06,Sportlik linane jakk,naiste_riided,530.4,348.12,182.28,34.37
1142,INV-202304-00259,2023-04-08,3145.0,1116,2,134.94,-269.88,online,,sularaha,94.03,Elegantne keraamiline labakindad,aksessuaarid,-269.88,188.06,-457.94,169.68
1143,INV-202304-00260,2023-04-18,4395.0,1134,1,371.79,371.79,pood,Tallinn,sularaha,255.79,Luksuslik villane pahkluu saapad,jalanõusid,371.79,255.79,116.0,31.2
1144,INV-202304-00261,2023-04-04,3716.0,1010,3,186.77,560.31,pood,Pärnu,sularaha,186.77,Klassikaline puust nahkvöö,aksessuaarid,560.31,560.31,0.0,0.0
1145,INV-202304-00262,2023-04-20,3350.0,1242,5,203.39,1016.95,online,,järelmaks,126.05,Boheemlaslik villane barett,aksessuaarid,1016.95,630.25,386.7,38.03
1146,INV-202304-00263,2023-04-06,,1169,1,88.08,88.08,online,,sularaha,58.08,Minimalistlik trikoo tuulejope,laste_riided,88.08,58.08,30.0,34.06
1147,INV-202304-00264,2023-04-15,3530.0,1280,1,128.37,128.37,pood,Pärnu,sularaha,91.43,Mugav fliisist alussärk,laste_riided,128.37,91.43,36.94,28.78
1148,INV-202304-00265,2023-04-22,4691.0,1166,1,205.0,205.0,pood,Tallinn,sularaha,136.45,Õhuline flanellne smokingüklikond,meeste_riided,205.0,136.45,68.55,33.44
1149,INV-202304-00266,2023-04-27,3479.0,1003,1,52.04,52.04,pood,Tartu,sularaha,31.83,Elegantne orgaaniline kleit,laste_riided,52.04,31.83,20.21,38.84
1150,INV-202304-00267,2023-04-02,2509.0,1103,3,173.62,520.86,pood,Tallinn,järelmaks,112.53,Elegantne siidine müts,aksessuaarid,520.86,337.59,183.27,35.19
1153,INV-202304-00270,2023-04-05,3649.0,1029,2,184.15,368.3,pood,Tartu,kaart,117.97,Stiilne villane sõrmkindad,aksessuaarid,368.3,235.94,132.36,35.94
1154,INV-202304-00271,2023-04-12,3751.0,1241,3,368.97,1106.91,pood,Tartu,sularaha,248.79,Stiilne goretex kingad,jalanõusid,1106.91,746.37,360.54,32.57
1155,INV-202304-00272,2023-04-06,3077.0,1318,1,218.42,218.42,pood,Pärnu,sularaha,135.24,Elegantne flanellne cargo püksid,meeste_riided,218.42,135.24,83.18,38.08
